epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.2662309866685133,0.782016348773842,,,
2,2.1448894693301273,0.8555858310626703,,,
3,1.128439499781682,0.8991825613079019,,,
4,0.6106175069625561,0.9128065395095368,,,
5,0.3835695523482103,0.9291553133514986,,,
6,0.27969524321647793,0.9291553133514986,,,
7,0.20071063821132368,0.9318801089918256,,,
8,0.1601551710986174,0.9318801089918256,,,
9,0.11957486718893051,0.9291553133514986,,,
10,0.09482892488057797,0.9427792915531336,,,
11,0.08202345038835819,0.9427792915531336,,,
12,0.07247664421223678,0.9427792915531336,,,
13,0.06511362942938621,0.9346049046321526,,,
14,0.05298624044427505,0.9373297002724795,,,
15,0.04491127640582048,0.9373297002724795,,,
16,0.04367860062764241,0.9455040871934605,,,
17,0.03724681987212254,0.9509536784741145,,,
18,0.041591452506299205,0.9482288828337875,,,
19,0.03448511939495802,0.9455040871934605,,,
20,0.03240007878496097,0.9373297002724795,,,
21,0.033104489342524454,0.9427792915531336,,,
22,0.029896332165942743,0.9373297002724795,,,
23,0.027153214869590905,0.9400544959128065,,,
24,0.026365669802404366,0.9346049046321526,,,
25,0.02383320205486738,0.9400544959128065,,,
26,0.024721575399430897,0.9346049046321526,,,
27,0.023865486710117415,0.9455040871934605,,,
28,0.024726269193566762,0.9400544959128065,,,
29,0.026502579952088687,0.9373297002724795,,,
30,0.02259143778624443,0.9373297002724795,,,
