epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.6619107723236084,0.01907356948228883,,,
2,3.599254926045736,0.02997275204359673,,,
3,3.571573336919149,0.04087193460490463,0.0,0,384
4,3.5278947353363037,0.06267029972752043,0.0,0,384
5,3.50251571337382,0.07356948228882834,0.0,0,384
6,3.4593255519866943,0.08991825613079019,0.0,0,384
7,3.4231656392415366,0.12534059945504086,0.0,0,384
8,3.3894406159718833,0.15803814713896458,0.0,0,384
9,3.361782709757487,0.20708446866485014,0.0,0,384
10,3.3409706751505532,0.24250681198910082,0.0,0,384
11,3.302948077519735,0.2779291553133515,0.0,0,384
12,3.2674843470255532,0.2997275204359673,0.0,0,384
13,3.2313196659088135,0.329700272479564,0.0,0,384
14,3.196251392364502,0.3542234332425068,0.0,0,384
15,3.174988587697347,0.3651226158038147,0.0,0,384
16,3.139146407445272,0.40054495912806537,0.0,0,384
17,3.103098471959432,0.4196185286103542,0.0,0,384
18,3.059978405634562,0.44141689373297005,0.0,0,384
19,3.0315309365590415,0.4604904632152589,0.0,0,384
20,3.0106804370880127,0.4822888283378747,0.0,0,384
21,2.9636725584665933,0.49318801089918257,0.0,0,384
22,2.9443184534708657,0.5231607629427792,0.0,0,384
23,2.9009552001953125,0.5258855585831063,0.0,0,384
24,2.8839921156565347,0.5340599455040872,0.0,0,384
25,2.8424247105916343,0.5395095367847411,0.0,0,384
26,2.836045185724894,0.5504087193460491,0.0,0,384
27,2.8072779973347983,0.5667574931880109,0.0,0,384
28,3.701636632283529,0.6158038147138964,0.9417428175608317,1,384
29,3.63228710492452,0.6212534059945504,0.9221804936726888,1,384
30,4.323446114857991,0.6239782016348774,1.6156850655873616,2,384
