epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.6356259187062583,0.04087193460490463,,,
2,3.581177234649658,0.0653950953678474,,,
3,3.577084938685099,0.07356948228882834,0.0,0,384
4,3.507139523824056,0.10354223433242507,0.0,0,384
5,3.4902230898539224,0.1307901907356948,0.0,0,384
6,3.4566688537597656,0.15258855585831063,0.0,0,384
7,3.403688430786133,0.17166212534059946,0.0,0,384
8,3.380251407623291,0.20435967302452315,0.0,0,384
9,3.337766488393148,0.23705722070844687,0.0,0,384
10,3.3189708391825357,0.2506811989100817,0.0,0,384
11,3.283283233642578,0.29427792915531337,0.0,0,384
12,3.232424179712931,0.3242506811989101,0.0,0,384
13,3.2023507754007974,0.34877384196185285,0.0,0,384
14,3.1605659325917563,0.3542234332425068,0.0,0,384
15,3.148512840270996,0.37057220708446864,0.0,0,384
16,3.126305898030599,0.3923705722070845,0.0,0,384
17,3.0866963863372803,0.4141689373297003,0.0,0,384
18,3.0723589261372886,0.43869209809264303,0.0,0,384
19,3.015242417653402,0.4659400544959128,0.0,0,384
20,2.9849421977996826,0.4768392370572207,0.0,0,384
21,2.9645779132843018,0.4822888283378747,0.0,0,384
22,2.9389421145121255,0.4986376021798365,0.0,0,384
23,2.912302811940511,0.5068119891008175,0.0,0,384
24,2.8557902177174888,0.5122615803814714,0.0,0,384
25,2.8460656801859536,0.5095367847411444,0.0,0,384
26,2.8065043290456138,0.5204359673024523,0.0,0,384
27,2.782487630844116,0.5367847411444142,0.0,0,384
28,2.7424866358439126,0.553133514986376,0.0,0,384
29,2.7334135373433432,0.553133514986376,0.0,0,384
30,2.6813435554504395,0.5640326975476839,0.0,0,384
