epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.628223419189453,0.03125,,,
2,3.5084073543548584,0.03125,,,
3,3.440592050552368,0.04755434782608696,,,
4,3.341527223587036,0.057065217391304345,,,
5,3.2333619594573975,0.07201086956521739,,,
6,3.0883560180664062,0.09103260869565218,,,
7,3.0582127571105957,0.11548913043478261,,,
8,2.956120014190674,0.14673913043478262,,,
9,2.8365533351898193,0.1671195652173913,,,
10,2.7492055892944336,0.1793478260869565,,,
11,2.649168014526367,0.19293478260869565,,,
12,2.5176050662994385,0.20108695652173914,,,
13,2.5100340843200684,0.21331521739130435,,,
14,2.3378946781158447,0.21195652173913043,,,
15,2.2580130100250244,0.21331521739130435,,,
16,2.1352717876434326,0.21603260869565216,,,
17,2.044881582260132,0.22010869565217392,,,
18,1.934898018836975,0.23505434782608695,,,
19,1.8349236249923706,0.23505434782608695,,,
20,1.7604780197143555,0.23777173913043478,,,
21,1.7728030681610107,0.2391304347826087,,,
22,1.680877447128296,0.2391304347826087,,,
23,1.625465750694275,0.23505434782608695,,,
24,1.484246015548706,0.2391304347826087,,,
25,1.4627481698989868,0.24048913043478262,,,
26,1.4160679578781128,0.24320652173913043,,,
27,1.315751552581787,0.25,,,
28,1.2230218648910522,0.25271739130434784,,,
29,1.173287272453308,0.25271739130434784,,,
30,1.0031720399856567,0.25815217391304346,,,
