epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.5983163515726724,0.09239130434782608,,,
2,3.4764419396718345,0.1956521739130435,,,
3,3.349949916203817,0.30570652173913043,,,
4,3.229665756225586,0.40896739130434784,,,
5,3.0887808799743652,0.4741847826086957,,,
6,2.9683830738067627,0.5040760869565217,,,
7,2.815678437550863,0.53125,,,
8,2.6566571394602456,0.5543478260869565,,,
9,2.50418758392334,0.5625,,,
10,2.351214647293091,0.5760869565217391,,,
11,2.2004392941792807,0.5842391304347826,,,
12,2.0313082138697305,0.6032608695652174,,,
13,1.8648360172907512,0.623641304347826,,,
14,1.7171963453292847,0.6453804347826086,,,
15,1.5096708536148071,0.6603260869565217,,,
16,1.4068607091903687,0.6644021739130435,,,
17,1.2352232138315837,0.6725543478260869,,,
18,1.131291429201762,0.688858695652174,,,
19,0.9986000855763754,0.7051630434782609,,,
20,0.8587682843208313,0.7065217391304348,,,
21,0.7951040069262186,0.7119565217391305,,,
22,0.6960439284642538,0.7078804347826086,,,
23,0.6547961433728536,0.717391304347826,,,
24,0.5739041368166605,0.7228260869565217,,,
25,0.46196286876996356,0.7228260869565217,,,
26,0.42673654357592267,0.7228260869565217,,,
27,0.40460749467213947,0.7214673913043478,,,
28,0.38204309344291687,0.7255434782608695,,,
29,0.33778761823972064,0.7282608695652174,,,
30,0.2906092007954915,0.7282608695652174,,,
