epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.616252819697062,0.09809264305177112,0.0,0,384
2,3.42325766881307,0.1907356948228883,0.0,0,384
3,3.27921199798584,0.3542234332425068,0.0,0,384
4,3.1243743101755777,0.44686648501362397,0.0,0,384
5,2.961949348449707,0.4877384196185286,0.0,0,384
6,2.792120854059855,0.5231607629427792,0.0,0,384
7,2.627361218134562,0.5667574931880109,0.0,0,384
8,2.452593962351481,0.5912806539509536,0.0,0,384
9,2.270148277282715,0.6158038147138964,0.0,0,384
10,2.099125941594442,0.6239782016348774,0.0,0,384
11,1.9168929656346638,0.6457765667574932,0.0,0,384
12,1.7666666905085247,0.667574931880109,0.0,0,384
13,1.6490424474080403,0.6757493188010899,0.0,0,384
14,1.4677458604176838,0.6920980926430518,0.0,0,384
15,1.3217868407567341,0.7084468664850136,0.0,0,384
16,1.1663700342178345,0.7220708446866485,0.0,0,384
17,1.0883173545201619,0.7438692098092643,0.026063757638136547,1,384
18,0.9667890469233195,0.7465940054495913,0.05031214157740275,3,384
19,0.8826330701510111,0.7520435967302452,0.05511307343840599,3,384
20,0.7562612493832906,0.7547683923705722,0.021452371031045914,8,384
21,0.6887096563975016,0.7547683923705722,0.03881012392230332,8,384
22,0.6459765036900839,0.7493188010899182,0.023334430341492407,8,384
23,0.6120654344558716,0.7520435967302452,0.02085639301609869,12,384
24,0.5272065897782644,0.7520435967302452,0.029177421238273382,13,384
25,0.5107485353946686,0.7520435967302452,0.02935637595752875,20,384
26,0.4338730275630951,0.7602179836512262,0.03273084138830503,15,384
27,0.3931550284226735,0.7574931880108992,0.03627918722728888,20,384
28,0.36767326792081195,0.7683923705722071,0.03619936853647232,24,384
29,0.3301914831002553,0.776566757493188,0.042129134138425194,29,384
30,0.33612056573232013,0.7874659400544959,0.033160305892427765,40,384
