epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.655487537384033,0.03804347826086957,,,
2,3.5034477710723877,0.14266304347826086,,,
3,3.360222101211548,0.2921195652173913,,,
4,3.2266830603281655,0.4320652173913043,,,
5,3.1005574067433677,0.5529891304347826,,,
6,2.925752560297648,0.6209239130434783,,,
7,2.7786644299825034,0.65625,,,
8,2.631639321645101,0.686141304347826,,,
9,2.520873228708903,0.7038043478260869,,,
10,2.3408013184865317,0.7133152173913043,,,
11,2.1687485376993814,0.7282608695652174,,,
12,2.0093483924865723,0.7418478260869565,,,
13,1.8508037328720093,0.7540760869565217,,,
14,1.675079623858134,0.7622282608695652,,,
15,1.5026254653930664,0.7758152173913043,,,
16,1.4046540260314941,0.7866847826086957,,,
17,1.2793034315109253,0.7934782608695652,,,
18,1.1080750624338787,0.8029891304347826,,,
19,0.9808233578999838,0.8097826086956522,,,
20,0.8767251968383789,0.8179347826086957,,,
21,0.7595915198326111,0.8260869565217391,,,
22,0.6780017614364624,0.8396739130434783,,,
23,0.6110521753629049,0.845108695652174,,,
24,0.5613022247950236,0.8478260869565217,,,
25,0.46298350890477497,0.84375,,,
26,0.4318606456120809,0.8464673913043478,,,
27,0.3675362964471181,0.8464673913043478,,,
28,0.3772224187850952,0.8519021739130435,,,
29,0.3033355375130971,0.8546195652173914,,,
30,0.2734851638476054,0.8532608695652174,,,
