epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.592498467518733,0.09536784741144415,0.0,0,1656
2,3.4704489707946777,0.22888283378746593,0.0,0,1656
3,3.351226568222046,0.3760217983651226,0.0,0,1656
4,3.233237284880418,0.4604904632152589,0.0,0,1656
5,3.122341614503127,0.5776566757493188,0.0,0,1656
6,3.0158532766195445,0.6376021798365122,0.0,0,1656
7,2.9049959366138163,0.7084468664850136,0.0,0,1656
8,2.799799387271588,0.7356948228882834,0.0,0,1656
9,2.709173532632681,0.7547683923705722,0.0,0,1656
10,2.602158491428082,0.771117166212534,0.0,0,1656
11,2.5115309861990123,0.7929155313351499,0.0,0,1656
12,2.4169637973491964,0.8256130790190735,0.0,0,1656
13,2.3316179238832913,0.8201634877384196,0.0,0,1656
14,2.2532557340768666,0.8283378746594006,0.0,0,1656
15,2.1633616594167857,0.8337874659400545,0.0,0,1656
16,2.0877452080066385,0.8419618528610354,0.0,0,1656
17,2.013440719017616,0.8474114441416893,0.0,0,1656
18,1.9333620438208947,0.8501362397820164,0.0,0,1656
19,2.4540377947000356,0.8637602179836512,0.5931539352123554,3,1656
20,3.6545876356271596,0.8201634877384196,1.8434284466963549,12,1656
21,3.7053038432047916,0.5858310626702997,1.9752601385116577,22,1656
22,4.19188011609591,0.5177111716621253,2.5020871345813456,65,1656
23,4.017216939192552,0.5122615803814714,2.3895900891377377,74,1656
24,3.8641230143033543,0.4904632152588556,2.2799862164717455,123,1656
25,3.746844823543842,0.4877384196185286,2.2036656324680033,146,1656
26,3.638720842508169,0.47411444141689374,2.1343779380504904,187,1656
27,3.649776678818923,0.48501362397820164,2.1521498606755185,210,1656
28,3.513347258934608,0.4768392370572207,2.047564048033494,242,1656
29,3.42299538392287,0.4877384196185286,2.005262173139132,289,1656
30,3.3950566145089955,0.47956403269754766,2.000609617966872,331,1656
