epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.6538448333740234,0.01907356948228883,,,
2,3.602245807647705,0.035422343324250684,,,
3,3.5515376726786294,0.05722070844686648,,,
4,3.5395050843556723,0.08991825613079019,,,
5,3.4991230169932046,0.1226158038147139,0.0,0,384
6,3.4579781691233316,0.1553133514986376,0.0,0,384
7,3.4346046447753906,0.1771117166212534,0.0,0,384
8,3.381288687388102,0.21525885558583105,0.0,0,384
9,3.3522547086079917,0.23433242506811988,0.0,0,384
10,3.3265846570332847,0.24795640326975477,0.0,0,384
11,3.295698960622152,0.2724795640326976,0.0,0,384
12,3.2561792532602944,0.3079019073569482,0.0,0,384
13,3.2344818115234375,0.35149863760217986,0.0,0,384
14,3.186767260233561,0.3787465940054496,0.0,0,384
15,3.1807655493418374,0.39509536784741145,0.0,0,384
16,3.1269520918528237,0.4332425068119891,0.0,0,384
17,3.093285322189331,0.44686648501362397,0.0,0,384
18,3.065629243850708,0.4550408719346049,0.0,0,384
19,3.027944564819336,0.4768392370572207,0.0,0,384
20,2.9999669392903647,0.4986376021798365,0.0,0,384
21,2.959386428197225,0.5204359673024523,0.0,0,384
22,2.939751625061035,0.5313351498637602,0.0,0,384
23,2.9240715503692627,0.5422343324250681,0.0,0,384
24,2.863644520441691,0.5640326975476839,0.0,0,384
25,2.8548737366994223,0.5722070844686649,0.0,0,384
26,2.83847713470459,0.5749318801089919,0.0,0,384
27,3.7905134359995523,0.6158038147138964,1.006170113881429,1,384
28,2.770789623260498,0.6103542234332425,0.0,0,384
29,2.7366753419240317,0.6158038147138964,0.0,0,384
30,2.7134315967559814,0.6239782016348774,0.0,0,384
