epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.5917802223792443,0.05722070844686648,0.0,0,1656
2,3.469246350801908,0.17983651226158037,0.0,0,1656
3,3.3559957834390493,0.335149863760218,0.0,0,1656
4,3.233131977228018,0.5013623978201635,0.0,0,1656
5,3.1232867424304667,0.5831062670299727,0.0,0,1656
6,3.012942919364342,0.6566757493188011,0.0,0,1656
7,2.9087659212259145,0.7111716621253406,0.0,0,1656
8,2.7979199152726393,0.7574931880108992,0.0,0,1656
9,2.7109130896054783,0.779291553133515,0.0,0,1656
10,2.6080831564389744,0.7956403269754768,0.0,0,1656
11,2.763137909082266,0.8228882833787466,0.24854880112868089,1,1656
12,2.6753761218144345,0.8365122615803815,0.2545203429002028,1,1656
13,3.2533218493828406,0.8501362397820164,0.9166241792532114,5,1656
14,3.9610479061420145,0.6485013623978202,1.709527089045598,15,1656
15,4.48773378592271,0.5422343324250681,2.3036049879514255,35,1656
16,4.758661857018104,0.4359673024523161,2.6542445512918325,70,1656
17,4.573187938103309,0.4250681198910082,2.5291330997760477,137,1656
18,4.443142267373892,0.44686648501362397,2.4493424800726085,191,1656
19,4.327366150342501,0.4305177111716621,2.383241451703585,241,1656
20,4.211766463059646,0.4196185286103542,2.302145426089947,290,1656
21,4.141710831568791,0.40599455040871935,2.2757109862107496,340,1656
22,4.182187924018273,0.4141689373297003,2.3649113178253174,397,1656
23,4.08362155694228,0.4196185286103542,2.2980511371905985,436,1656
24,4.010334455049955,0.41689373297002724,2.283603319754967,459,1656
25,3.9599171051612267,0.4305177111716621,2.265514483818641,522,1656
26,3.931035573665912,0.4196185286103542,2.269402705706083,548,1656
27,3.899129500755897,0.40599455040871935,2.277246200121366,593,1656
28,3.8166787807758036,0.4223433242506812,2.251189653690045,621,1656
29,3.777264503332285,0.43869209809264303,2.23237943649292,667,1656
30,3.7199639540452223,0.4223433242506812,2.2181751361260047,695,1656
