epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.601763884226481,0.08831521739130435,,,
2,3.483382781346639,0.17255434782608695,,,
3,3.347391049067179,0.2921195652173913,,,
4,3.2222938537597656,0.3763586956521739,,,
5,3.078495979309082,0.422554347826087,,,
6,2.9331000645955405,0.42391304347826086,,,
7,2.8029541969299316,0.4429347826086957,,,
8,2.6375364462534585,0.4483695652173913,,,
9,2.5122268994649253,0.452445652173913,,,
10,2.334144433339437,0.47282608695652173,,,
11,2.177406628926595,0.47554347826086957,,,
12,1.9878227710723877,0.4904891304347826,,,
13,1.8639166752497356,0.5095108695652174,,,
14,1.7061999638875325,0.5271739130434783,,,
15,1.526309331258138,0.5353260869565217,,,
16,1.3891784350077312,0.561141304347826,,,
17,1.2290379603703816,0.5706521739130435,,,
18,1.1361751159032185,0.5896739130434783,,,
19,0.9616664449373881,0.6141304347826086,,,
20,0.9296572605768839,0.625,,,
21,0.8068716724713644,0.6317934782608695,,,
22,0.7080045541127523,0.6372282608695652,,,
23,0.6670657992362976,0.6480978260869565,,,
24,0.553382158279419,0.6521739130434783,,,
25,0.5719757874806722,0.657608695652174,,,
26,0.45078609387079877,0.6616847826086957,,,
27,0.4186623891194661,0.657608695652174,,,
28,0.3814550042152405,0.6589673913043478,,,
29,0.34804634253184,0.6644021739130435,,,
30,0.29224661986033124,0.6603260869565217,,,
