epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.2792685215289774,0.5613079019073569,,,
2,2.1870412872387814,0.6975476839237057,,,
3,1.1347676171706274,0.7874659400544959,,,
4,0.6178278372837946,0.8065395095367848,,,
5,0.40600590522472674,0.8283378746594006,,,
6,0.2781649541396361,0.8283378746594006,,,
7,0.21827750137219062,0.8174386920980926,,,
8,0.16312025028925675,0.8501362397820164,,,
9,0.12530039394131073,0.8555858310626703,,,
10,0.0987028657243802,0.8474114441416893,,,
11,0.08385699027432846,0.8610354223433242,,,
12,0.060680521078980885,0.8528610354223434,,,
13,0.05661323064794907,0.8664850136239782,,,
14,0.05035517450708609,0.8501362397820164,,,
15,0.043351046955929354,0.8664850136239782,,,
16,0.03710033250256227,0.8555858310626703,,,
17,0.036985489468161874,0.8692098092643051,,,
18,0.032929968590346664,0.8474114441416893,,,
19,0.028930753469467163,0.8637602179836512,,,
20,0.026346653449134186,0.8801089918256131,,,
21,0.028571784066466186,0.8746594005449592,,,
22,0.02659825819472854,0.8637602179836512,,,
23,0.022988063139984243,0.8692098092643051,,,
24,0.02166084425810438,0.8746594005449592,,,
25,0.02070689770894555,0.8637602179836512,,,
26,0.017317051676890023,0.8801089918256131,,,
27,0.014805992850317405,0.8583106267029973,,,
28,0.017686951583108075,0.8555858310626703,,,
29,0.013489180351965703,0.8692098092643051,,,
30,0.016832000181938592,0.8773841961852861,,,
31,0.013694913475774229,0.8773841961852861,,,
31,0.013243628844905358,0.8664850136239782,,,
32,0.011710293053721007,0.8555858310626703,,,
33,0.010396222243658625,0.8719346049046321,,,
34,0.013460719707207037,0.8828337874659401,,,
