epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.5849702725043664,0.08991825613079019,0.0,0,1656
2,3.4487795646374044,0.20708446866485014,0.0,0,1656
3,3.334706874994131,0.35149863760217986,0.0,0,1656
4,3.223610988030067,0.48501362397820164,0.0,0,1656
5,3.106374612221351,0.555858310626703,0.0,0,1656
6,3.008148871935331,0.6321525885558583,0.0,0,1656
7,2.8971206958477316,0.6893732970027248,0.0,0,1656
8,2.797330562884991,0.7138964577656676,0.0,0,1656
9,3.7310563234182506,0.7574931880108992,1.0443566945882945,5,1656
10,3.9977095493903527,0.7138964577656676,1.4068560967078576,8,1656
11,4.129959216484656,0.7302452316076294,1.6121100462399995,17,1656
12,5.463143825531006,0.4196185286103542,3.0298339220193715,54,1656
13,5.166119612180269,0.42779291553133514,2.8105206672961893,106,1656
14,5.074816336998572,0.40054495912806537,2.781570159471952,180,1656
15,4.901334505814773,0.3923705722070845,2.6702465460850644,266,1656
16,4.787247987893911,0.40054495912806537,2.606651599590595,366,1656
17,4.695326108198899,0.3923705722070845,2.5638520901019755,436,1656
18,4.647650571969839,0.3896457765667575,2.5634285670060377,516,1656
19,4.592192026285025,0.3923705722070845,2.555566567641038,586,1656
20,4.534988476679875,0.40054495912806537,2.534227756353525,657,1656
21,4.4447521429795485,0.3869209809264305,2.49699277144212,744,1656
22,4.366638990548941,0.4087193460490463,2.4628034188197208,773,1656
23,4.298751574296218,0.39509536784741145,2.4468618539663463,811,1656
24,4.230398911696214,0.3923705722070845,2.414887758401724,875,1656
25,4.162766493283785,0.3978201634877384,2.391529706808237,892,1656
26,4.099305409651536,0.40054495912806537,2.373348217744094,947,1656
27,4.102812748688918,0.41689373297002724,2.420561460348276,976,1656
28,4.0103547389690695,0.4223433242506812,2.375304240446824,1003,1656
29,3.9651142817277174,0.4223433242506812,2.369846527393048,1035,1656
30,3.9019525968111477,0.4196185286103542,2.344267496695885,1071,1656
