epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.229908301280095,0.8174386920980926,,,
2,2.0576315384644728,0.8664850136239782,,,
3,1.0505071511635413,0.9155313351498637,,,
4,0.5639509765001444,0.9264305177111717,,,
5,0.36795398592948914,0.9291553133514986,,,
6,0.2541366689480268,0.9237057220708447,,,
7,0.17755800485610962,0.9264305177111717,,,
8,0.13466892133538538,0.9291553133514986,,,
9,0.10103013452429038,0.9373297002724795,,,
10,0.0876536534096186,0.9291553133514986,,,
11,0.06122053128022414,0.9346049046321526,,,
12,0.05464603307728584,0.9400544959128065,,,
13,0.04754077163166725,0.9346049046321526,,,
14,0.036954245100227684,0.9400544959128065,,,
15,0.033467843412206724,0.9373297002724795,,,
16,0.03228157386183739,0.9373297002724795,,,
17,0.027360535584963284,0.9400544959128065,,,
18,0.024492170124386366,0.9400544959128065,,,
19,0.019718864538635198,0.9427792915531336,,,
20,0.020722292220363252,0.9427792915531336,,,
21,0.018620227535183612,0.9400544959128065,,,
22,0.0176583556458354,0.9427792915531336,,,
23,0.015110622375057293,0.9400544959128065,,,
24,0.013837975557320394,0.9373297002724795,,,
25,0.01289864511300738,0.9373297002724795,,,
26,0.012744804665159721,0.9455040871934605,,,
27,0.012311252174325861,0.9318801089918256,,,
28,0.010937706244966159,0.9182561307901907,,,
29,0.007636730451709949,0.9237057220708447,,,
30,0.009991239165314116,0.9346049046321526,,,
