epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.5951346250680776,0.10899182561307902,,,
2,3.4623821515303392,0.24795640326975477,,,
3,3.348439730130709,0.4087193460490463,,,
4,3.2364863799168515,0.5422343324250681,,,
5,3.1088450871981106,0.6239782016348774,0.0,0,1656
6,3.0067654022803674,0.6730245231607629,0.0,0,1656
7,2.8979732806865988,0.7275204359673024,0.0,0,1656
8,2.801522364983192,0.7493188010899182,0.0,0,1656
9,2.6941943168640137,0.779291553133515,0.0,0,1656
10,2.8789524665245643,0.7929155313351499,0.27057445966280425,1,1656
11,2.7670038663423977,0.8119891008174387,0.2545921619121845,1,1656
12,3.238908180823693,0.7956403269754768,0.8154315581688514,5,1656
13,3.431642825786884,0.8310626702997275,1.097407891200139,7,1656
14,4.34617673433744,0.5204359673024523,2.0950287672189565,24,1656
15,4.777481629298284,0.4359673024523161,2.5973058297083926,42,1656
16,4.473463516968947,0.44686648501362397,2.362362421475924,76,1656
17,4.380905848283034,0.4196185286103542,2.32721000451308,129,1656
18,4.304143098684458,0.4087193460490463,2.2967188083208523,160,1656
19,4.250055844967182,0.40054495912806537,2.287773462442251,207,1656
20,4.166112404603225,0.40599455040871935,2.250194953038142,276,1656
21,4.203157681685227,0.40054495912806537,2.3278954120782704,357,1656
22,4.1334216227898235,0.3923705722070845,2.3046307930579553,389,1656
23,4.024278677426851,0.3923705722070845,2.235935376240657,451,1656
24,3.979175879405095,0.4114441416893733,2.2356345928632297,490,1656
25,3.9483056435218225,0.4141689373297003,2.248598043735211,553,1656
26,3.927303534287673,0.4141689373297003,2.2527480675623965,586,1656
27,3.8826293761913595,0.4114441416893733,2.2621970360095682,639,1656
28,3.8057306363032413,0.4359673024523161,2.2179321509141188,652,1656
29,3.8281928392556996,0.4359673024523161,2.2747098115774302,694,1656
30,3.7507183184990516,0.4359673024523161,2.2266218112065244,742,1656
