epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.661909818649292,0.03804347826086957,,,
2,3.4976417223612466,0.13722826086956522,,,
3,3.3697969118754068,0.26222826086956524,,,
4,3.217691421508789,0.421195652173913,,,
5,3.0932958126068115,0.5434782608695652,,,
6,2.941835085550944,0.6046195652173914,,,
7,2.784945329030355,0.6508152173913043,,,
8,2.629948298136393,0.6684782608695652,,,
9,2.480466842651367,0.686141304347826,,,
10,2.3082966009775796,0.6997282608695652,,,
11,2.130713701248169,0.7160326086956522,,,
12,1.9776580333709717,0.7350543478260869,,,
13,1.8102707465489705,0.7581521739130435,,,
14,1.7026794751485188,0.779891304347826,,,
15,1.5235323111216228,0.7921195652173914,,,
16,1.3919933636983235,0.8084239130434783,,,
17,1.275246262550354,0.8152173913043478,,,
18,1.1042105356852214,0.8220108695652174,,,
19,0.9986023704210917,0.8369565217391305,,,
20,0.8962221741676331,0.845108695652174,,,
21,0.8006824254989624,0.8491847826086957,,,
22,0.7056659658749899,0.8478260869565217,,,
23,0.6059570709864298,0.8505434782608695,,,
24,0.5347613294919332,0.8505434782608695,,,
25,0.485540509223938,0.845108695652174,,,
26,0.44981275002161664,0.845108695652174,,,
27,0.4150276283423106,0.845108695652174,,,
28,0.3848934968312581,0.8478260869565217,,,
29,0.31951837738355,0.8478260869565217,,,
30,0.28215449055035907,0.8478260869565217,,,
