epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.2803338032502394,0.5367847411444142,,,
2,2.1922071484419017,0.6811989100817438,,,
3,1.165059717801901,0.7411444141689373,,,
4,0.6469290050176474,0.779291553133515,,,
5,0.4091674674015779,0.7956403269754768,,,
6,0.28677585147894347,0.8228882833787466,,,
7,0.22055517595547897,0.8337874659400545,,,
8,0.16714428680447432,0.8392370572207084,,,
9,0.12617226890646493,0.8419618528610354,,,
10,0.10007919743657112,0.8310626702997275,,,
11,0.08127489514075793,0.8474114441416893,,,
12,0.0710078737197014,0.8337874659400545,,,
13,0.0636504627764225,0.8501362397820164,,,
14,0.049659137828991964,0.8392370572207084,,,
15,0.042955150397924274,0.8555858310626703,,,
16,0.040963709640961424,0.8310626702997275,,,
17,0.036965726874768734,0.8337874659400545,,,
18,0.03249317292983715,0.8446866485013624,,,
19,0.03318520979239391,0.8392370572207084,,,
20,0.027547670170091666,0.8365122615803815,,,
21,0.024772566492454365,0.8583106267029973,,,
22,0.024075865136602752,0.8446866485013624,,,
23,0.025072665849270728,0.8392370572207084,,,
24,0.023543924917108737,0.8337874659400545,,,
25,0.020189829958746068,0.8419618528610354,,,
26,0.019885620961968716,0.8365122615803815,,,
27,0.012546086468948768,0.8419618528610354,,,
21,0.026511170865538027,0.8228882833787466,,,
22,0.023483789884127103,0.8174386920980926,,,
23,0.016683920214955624,0.8365122615803815,,,
24,0.015668696759698484,0.8310626702997275,,,
25,0.014429770392150832,0.8528610354223434,,,
26,0.01300856253454605,0.8419618528610354,,,
27,0.013730411686433049,0.8637602179836512,,,
28,0.012734434782312466,0.8692098092643051,,,
29,0.015136154610305451,0.8528610354223434,,,
30,0.015302004489617852,0.8419618528610354,,,
31,0.012699899066669436,0.8283378746594006,,,
32,0.009268079033622948,0.8446866485013624,,,
33,0.009762013492246088,0.8337874659400545,,,
34,0.0096492991836455,0.8283378746594006,,,
35,0.013617032332918964,0.8256130790190735,,,
36,0.01121559006591829,0.8528610354223434,,,
37,0.006716228985729126,0.8555858310626703,,,
38,0.009468716891625753,0.8337874659400545,,,
39,0.00633305591943029,0.8501362397820164,,,
40,0.005138467491353647,0.8528610354223434,,,
41,0.007393080212820608,0.8583106267029973,,,
42,0.008315780511251293,0.8501362397820164,,,
43,0.0052975302409882154,0.8419618528610354,,,
44,0.005790804096390135,0.8664850136239782,,,
45,0.006621784915646108,0.8419618528610354,,,
46,0.011325361936962089,0.8446866485013624,,,
47,0.0077221554641325315,0.8583106267029973,,,
48,0.004952139297249512,0.8773841961852861,,,
49,0.008588203873771887,0.8610354223433242,,,
50,0.005753055344729756,0.8719346049046321,,,
