epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.6041431427001953,0.09239130434782608,,,
2,3.4337658882141113,0.1956521739130435,,,
3,3.2945969104766846,0.3491847826086957,,,
4,3.1470093727111816,0.48097826086956524,,,
5,2.97674552599589,0.5747282608695652,,,
6,2.8277556896209717,0.6399456521739131,,,
7,2.685587247212728,0.6820652173913043,,,
8,2.5038999716440835,0.7078804347826086,,,
9,2.3615709940592446,0.7323369565217391,,,
10,2.1503120263417563,0.7554347826086957,,,
11,2.010555386543274,0.7690217391304348,,,
12,1.874190370241801,0.7771739130434783,,,
13,1.672916014989217,0.779891304347826,,,
14,1.5164505243301392,0.7961956521739131,,,
15,1.3543857336044312,0.8043478260869565,,,
16,1.2217060724894206,0.8220108695652174,,,
17,1.0673380692799885,0.8260869565217391,,,
18,0.9609703222910563,0.8274456521739131,,,
19,0.881980816523234,0.8288043478260869,,,
20,0.763405998547872,0.8383152173913043,,,
21,0.6627917091051737,0.8478260869565217,,,
22,0.617627739906311,0.8546195652173914,,,
23,0.49994146823883057,0.8600543478260869,,,
24,0.4543931881586711,0.8614130434782609,,,
25,0.429820974667867,0.8668478260869565,,,
26,0.3609978258609772,0.8654891304347826,,,
27,0.3136445979277293,0.8641304347826086,,,
28,0.2982988854249318,0.8654891304347826,,,
29,0.26793402433395386,0.8722826086956522,,,
30,0.22845912476380667,0.875,,,
