epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.5903811271374044,0.11444141689373297,,,
2,3.4603175933544454,0.25340599455040874,,,
3,3.338888094975398,0.37329700272479566,0.0,0,1656
4,3.2247744523561916,0.5013623978201635,0.0,0,1656
5,3.1116056258861837,0.5803814713896458,0.0,0,1656
6,2.9997455156766453,0.6457765667574932,0.0,0,1656
7,2.8953537390782285,0.6757493188010899,0.0,0,1656
8,2.7929840087890625,0.6975476839237057,0.0,0,1656
9,2.6987981612865743,0.7275204359673024,0.0,0,1656
10,2.593046261714055,0.7411444141689373,0.0,0,1656
11,2.505977208797748,0.7602179836512262,0.0,0,1656
12,2.6360800449664774,0.784741144414169,0.22440602229191706,1,1656
13,3.03353161078233,0.7929155313351499,0.7074448512150691,3,1656
14,4.619685173034668,0.6376021798365122,2.381888462946965,19,1656
15,4.864510682912973,0.4550408719346049,2.7014125127058763,37,1656
16,4.574362351344182,0.45231607629427795,2.4865230596982517,69,1656
17,4.52883243560791,0.4359673024523161,2.485115784865159,123,1656
18,4.280188065308791,0.44686648501362397,2.2874584839894223,177,1656
19,4.249053698319655,0.43869209809264303,2.2964650851029615,204,1656
20,4.258984895852896,0.4250681198910082,2.3353940706986647,270,1656
21,4.134157804342417,0.41689373297002724,2.26165954883282,325,1656
22,4.076495885848999,0.4223433242506812,2.2464213921473575,362,1656
23,3.9691922664642334,0.41689373297002724,2.1994870534309974,408,1656
24,3.9759454360375037,0.4196185286103542,2.239290659244244,469,1656
25,3.9427839059096117,0.43869209809264303,2.2509086773945737,503,1656
26,3.9473651555868297,0.43869209809264303,2.3028241120851956,562,1656
27,3.889013620523306,0.44686648501362397,2.2850771867311916,596,1656
28,3.868085842866164,0.44141689373297005,2.29526686668396,641,1656
29,3.7936206597548265,0.4550408719346049,2.264938391171969,665,1656
30,3.7743688913492055,0.45776566757493187,2.2857474363767185,715,1656
