epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.6004136403401694,0.05449591280653951,0.0,0,384
2,3.577707052230835,0.07629427792915532,0.0,0,384
3,3.5450170040130615,0.08991825613079019,0.0,0,384
4,3.5056416988372803,0.11444141689373297,0.0,0,384
5,3.4717892011006675,0.1362397820163488,0.0,0,384
6,3.431274096171061,0.17983651226158037,0.0,0,384
7,3.395906448364258,0.2098092643051771,0.0,0,384
8,3.365212917327881,0.23705722070844687,0.0,0,384
9,3.322517236073812,0.2779291553133515,0.0,0,384
10,3.298701524734497,0.3215258855585831,0.0,0,384
11,3.268354892730713,0.3405994550408719,0.0,0,384
12,3.241481065750122,0.38419618528610355,0.0,0,384
13,3.2064642906188965,0.3923705722070845,0.0,0,384
14,3.1775475343068442,0.4196185286103542,0.0,0,384
15,3.126446485519409,0.44141689373297005,0.0,0,384
16,3.094123045603434,0.44686648501362397,0.0,0,384
17,3.0737512906392417,0.4604904632152589,0.0,0,384
18,3.0369113286336265,0.49591280653950953,0.0,0,384
19,3.0271290938059487,0.5204359673024523,0.0,0,384
20,2.975006103515625,0.5340599455040872,0.0,0,384
21,2.954491376876831,0.5340599455040872,0.0,0,384
22,2.9271368980407715,0.5613079019073569,0.0,0,384
23,2.895700295766195,0.5749318801089919,0.0,0,384
24,2.867722988128662,0.5776566757493188,0.0,0,384
25,2.821106195449829,0.5994550408719346,0.0,0,384
26,2.793792645136515,0.6076294277929155,0.0,0,384
27,2.7656541665395102,0.6185286103542235,0.0,0,384
28,2.735234101613363,0.6130790190735694,0.0,0,384
29,2.716543515523275,0.6212534059945504,0.0,0,384
30,2.6882766087849936,0.6321525885558583,0.0,0,384
