epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.601346731185913,0.08446866485013624,,,
2,3.4768216609954834,0.22888283378746593,,,
3,3.359218028875498,0.35149863760217986,,,
4,3.244016408920288,0.5013623978201635,,,
5,3.1283735311948337,0.5694822888283378,0.0,0,1656
6,3.0261267882127028,0.6376021798365122,0.0,0,1656
7,2.9124326705932617,0.6866485013623979,0.0,0,1656
8,2.8138223611391506,0.7438692098092643,0.0,0,1656
9,3.1481308386876035,0.773841961852861,0.4347456968747653,2,1656
10,3.668195816186758,0.7547683923705722,1.0527782623584454,7,1656
11,4.909264747913067,0.5122615803814714,2.3802841993478627,19,1656
12,5.1333806698138895,0.3978201634877384,2.7014502378610463,65,1656
13,4.958639144897461,0.3651226158038147,2.599624853867751,117,1656
14,4.72394741498507,0.3460490463215259,2.4205752519460826,218,1656
15,4.609549779158372,0.32697547683923706,2.3664122178004336,304,1656
16,4.517911947690523,0.3215258855585831,2.3099745420309215,431,1656
17,4.463373624361479,0.3106267029972752,2.308539555622981,539,1656
18,4.366313494168795,0.3215258855585831,2.263387313255897,634,1656
19,4.334659539736235,0.3024523160762943,2.2677315198458157,696,1656
20,4.25412812599769,0.3215258855585831,2.2407401158259463,777,1656
21,4.247495321127085,0.3188010899182561,2.261438938287588,881,1656
22,4.110602158766526,0.33242506811989103,2.176491856575012,908,1656
23,4.0725492880894585,0.329700272479564,2.20115680877979,979,1656
24,4.032653771913969,0.329700272479564,2.207833473499005,988,1656
25,4.010056220568144,0.34877384196185285,2.228571194868821,1023,1656
26,3.9790605948521542,0.3651226158038147,2.246300990764911,1060,1656
27,3.928128334192129,0.3460490463215259,2.242772634212787,1125,1656
28,3.8823983119084287,0.37329700272479566,2.2436946447079,1113,1656
29,3.8964935082655687,0.3651226158038147,2.2958361552311826,1146,1656
30,3.844281893510085,0.3787465940054496,2.281585986797626,1122,1656
