epoch,loss,val_acc,unsup_loss,unsup_kept,unsup_seen
1,3.6032567024230957,0.04483695652173913,,,
2,3.4917502403259277,0.05570652173913043,,,
3,3.376826524734497,0.06657608695652174,,,
4,3.2515854835510254,0.09375,,,
5,3.0669503211975098,0.11141304347826086,,,
6,3.055415391921997,0.12907608695652173,,,
7,2.8264589309692383,0.14945652173913043,,,
8,2.712780475616455,0.18478260869565216,,,
9,2.6430182456970215,0.2078804347826087,,,
10,2.4858169555664062,0.25407608695652173,,,
11,2.4494190216064453,0.2798913043478261,,,
12,2.2868690490722656,0.31657608695652173,,,
13,2.2103490829467773,0.3342391304347826,,,
14,2.119237184524536,0.34375,,,
15,1.965786099433899,0.36141304347826086,,,
16,1.9174000024795532,0.38858695652173914,,,
17,1.8226895332336426,0.3953804347826087,,,
18,1.7348383665084839,0.40896739130434784,,,
19,1.6013931035995483,0.41983695652173914,,,
20,1.5800971984863281,0.43342391304347827,,,
21,1.509708046913147,0.43478260869565216,,,
22,1.4199899435043335,0.44429347826086957,,,
23,1.324422836303711,0.452445652173913,,,
24,1.243465542793274,0.453804347826087,,,
25,1.2332127094268799,0.453804347826087,,,
26,1.0538779497146606,0.46059782608695654,,,
27,0.9882767200469971,0.4578804347826087,,,
28,0.9221418499946594,0.46059782608695654,,,
29,0.9515560269355774,0.46059782608695654,,,
30,0.9259424805641174,0.4633152173913043,,,
